trade_date,target_slot,generated_at,actual_kst_time,schedule_lag_minutes,base_time,base_time_source,source_time,market_session,category,foreigner_net_buy,individual_net_buy,institution_net_buy,unit,source,source_url,collected_at,raw_hash
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,KOSPI,-5136,-17863,23527,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,KOSDAQ,1161,-2478,1401,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,KOSPI200_FUTURES,11259,886,-12841,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,KOSPI200_CALL_OPTIONS,164,-49,-113,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,KOSPI200_PUT_OPTIONS,-3,-20,26,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,MINI_FUTURES,2364,-2354,-177,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,MINI_CALL_OPTIONS,11,-12,1,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
2026-05-21,1330,2026-05-21T13:51:25.947923+09:00,13:51,21,13:51,collected_at_fallback,13:51,REGULAR,MINI_PUT_OPTIONS,10,-8,-2,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-21T13:51:25.947923+09:00,8684d4c752355da5dc131eced732cde191da74c1c03319c13237eb53ca608d84
