trade_date,target_slot,generated_at,actual_kst_time,schedule_lag_minutes,base_time,base_time_source,source_time,market_session,category,foreigner_net_buy,individual_net_buy,institution_net_buy,unit,source,source_url,collected_at,raw_hash
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,KOSPI,-41540,44085,-3526,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,KOSDAQ,826,-227,-114,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,KOSPI200_FUTURES,-7889,-1645,9861,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,KOSPI200_CALL_OPTIONS,-250,103,150,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,KOSPI200_PUT_OPTIONS,99,-67,-28,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,MINI_FUTURES,-1696,1489,307,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,MINI_CALL_OPTIONS,-2,4,-2,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
2026-05-15,1330,2026-05-15T13:34:07.010940+09:00,13:34,4,13:34,collected_at_fallback,13:34,REGULAR,MINI_PUT_OPTIONS,-9,-2,11,억원,KBSEC,https://m.kbsec.com/go.able?linkcd=m05040000,2026-05-15T13:34:07.010940+09:00,dfa58b69d2800d3b1d8630ca75614dcdffcc8577c64f99174d0c029841ac5a71
