trade_date,target_slot,generated_at,actual_kst_time,schedule_lag_minutes,base_time,base_time_source,source_time,market_session,market,program_type,sell_value,buy_value,net_buy_value,sell_volume,buy_volume,net_buy_volume,unit_value,unit_volume,source,source_url,collected_at,raw_hash
2026-05-07,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,ARBITRAGE,786143,952028,165884,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-07,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,NON_ARBITRAGE,17673515,12782877,-4890638,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-07,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,TOTAL,18459659,13734905,-4724754,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-06,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,ARBITRAGE,871189,313540,-557650,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-06,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,NON_ARBITRAGE,18201088,18572749,371661,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-06,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,TOTAL,19072277,18886289,-185988,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-04,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,ARBITRAGE,312740,442759,130019,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-04,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,NON_ARBITRAGE,11037622,13537714,2500093,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-05-04,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,TOTAL,11350362,13980473,2630111,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-03,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,ARBITRAGE,407702,772230,364528,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-03,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,NON_ARBITRAGE,11432016,9950102,-1481914,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-03,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,TOTAL,11839718,10722331,-1117386,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-29,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,ARBITRAGE,182716,148650,-34067,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-29,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,NON_ARBITRAGE,8667215,9029693,362478,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-29,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,TOTAL,8849932,9178343,328411,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-28,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,ARBITRAGE,473263,459355,-13908,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
2026-04-28,1030,2026-05-15T10:49:22.541888+09:00,10:49,19,10:49,collected_at_fallback,10:49,REGULAR,KOSPI,NON_ARBITRAGE,9803478,10274668,471190,,,,백만원,,HANKYUNG,https://markets.hankyung.com/investment/program-trading,2026-05-15T10:49:22.541888+09:00,17d77dcf2a4a2a4713c614408ff2012a81632fe960bbf5177facb6466a6b027e
