trade_date,market_type,futures_code,futures_name,current_price,open_price,high_price,low_price,previous_close,change_value,change_rate,accumulated_volume,accumulated_trading_value,open_interest,open_interest_change,theoretical_price,spot_reference_price,basis,market_basis,remaining_days,kospi_index_value,kospi200_index_value,token_source,source,source_url,collected_at,raw_hash,base_time,base_time_source,source_time,market_session,target_slot,generated_at,actual_kst_time,schedule_lag_minutes
2026-05-21,KOSPI200_INDEX_FUTURES,A01606,F 202606,1222.85,1172.7,1224.2,1170.1,1125.95,96.9,8.61,111916,33561544100,196445,-1469,1222.89,1125.95,1.92,1.88,22,7790.73,1220.91,supabase_cache,KIS,https://openapi.koreainvestment.com:9443/uapi/domestic-futureoption/v1/quotations/inquire-price,2026-05-21T13:51:25.947923+09:00,abd24c415868302f5847884fb90c263dc135346f23dba0e1dfb87c3a628eff8e,13:51,collected_at_fallback,13:51,REGULAR,1330,2026-05-21T13:51:25.947923+09:00,13:51,21
